"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X1.1.1.64"	"duration"	"Week 6"	"durationWeek 6"	-5.33668795559632	2.70069466392922	0.0481499420919577	0.518496313769275	0.0163081956487756	0.248883056921659	"prevalence"	70	60
"X2.4.1.12"	"duration"	"Week 6"	"durationWeek 6"	0.50493633457156	0.273582956368091	0.0679057772732743	0.579106724486292	2.36268395840715e-06	0.000377120708745756	"abundance"	70	66
"X3.1.4.4"	"duration"	"Week 6"	"durationWeek 6"	-6.19620991012824	3.42995005154343	0.0708400401858439	0.587497428245169	0.0124867071290796	0.22145228455419	"prevalence"	70	8
"X3.6.4.6"	"duration"	"Week 6"	"durationWeek 6"	-0.59432772471791	0.309459085175402	0.0732051099788281	0.594740771485418	8.64654369570271e-10	3.58831563371663e-07	"abundance"	70	51
"X1.6.1.2"	"duration"	"Week 6"	"durationWeek 6"	-0.674189436456976	0.369174803442099	0.0827168975448874	0.620354748681835	0.00087737407368521	0.0423384000673677	"abundance"	70	66
"X6.3.1.12"	"duration"	"Week 6"	"durationWeek 6"	2.04293040835971	0.345216338718575	0.0995511579463395	0.652466640050071	0.0033493440522907	0.102901043865329	"abundance"	70	9
"X3.1.3.46"	"duration"	"Week 6"	"durationWeek 6"	-3.35861985696632	2.14569594169693	0.117516733851989	0.678807748650888	0.000959949541678708	0.0442643399774071	"prevalence"	70	63
"X1.1.99.38"	"duration"	"Week 6"	"durationWeek 6"	-1.24781279215368	0.640887280717167	0.12056472000908	0.680913911361874	0.00478303926198974	0.127241108572163	"abundance"	70	10
"X3.5.3.7"	"duration"	"Week 6"	"durationWeek 6"	0.48152327620785	0.38780225910567	0.213864683865141	0.778876998203315	1.53294872024652e-06	0.000289169872228322	"abundance"	70	57
"X2.7.1.105"	"duration"	"Week 6"	"durationWeek 6"	-2.43851985563294	2.00737213864313	0.224449188086457	0.787694609253772	0.00138204321127144	0.0573547932677649	"prevalence"	70	64
"X2.7.7.53"	"duration"	"Week 6"	"durationWeek 6"	-2.4387029383372	2.00693673952059	0.224313872386836	0.787694609253772	0.00589265709463252	0.142299611685671	"prevalence"	70	64
"X2.1.1.144"	"duration"	"Week 6"	"durationWeek 6"	-2.21040470815882	1.85713103178301	0.233957773766245	0.788196477816047	0.0146793324709101	0.239839487221563	"prevalence"	70	62
"X1.1.1.283"	"duration"	"Week 6"	"durationWeek 6"	0.284127110667105	0.249858676320203	0.247368245685948	0.793309415860878	0.000134114214456441	0.0107033459614275	"abundance"	70	57
"X3.2.1.187"	"duration"	"Week 6"	"durationWeek 6"	-4.13087933052736	3.57161757365715	0.247441951379043	0.793309415860878	0.00387122554667799	0.112253769540681	"prevalence"	70	58
"X2.7.1.166"	"duration"	"Week 6"	"durationWeek 6"	-0.872881561324122	0.751386495045556	0.289875992254915	0.811847658447699	0.00335438653930613	0.102901043865329	"abundance"	70	9
"X3.1.1.1"	"duration"	"Week 6"	"durationWeek 6"	-0.303903849485233	0.26624032216612	0.282629869018427	0.811847658447699	5.01711948781335e-06	0.000650657683575794	"abundance"	70	66
"X2.7.7.42"	"duration"	"Week 6"	"durationWeek 6"	-2.25563517413696	2.13710102533769	0.291212742767786	0.811847658447699	0.00333535614523148	0.102901043865329	"prevalence"	70	68
"X4.2.2.23"	"duration"	"Week 6"	"durationWeek 6"	-2.2556351741369	2.13710845591381	0.291214420324694	0.811847658447699	0.0020785603763096	0.0784184141971347	"prevalence"	70	68
"X1.1.1.289"	"duration"	"Week 6"	"durationWeek 6"	-1.37137330959302	1.32674069071445	0.30130411793496	0.823231753040181	0.00236125691003563	0.0859580366372621	"prevalence"	70	42
"X2.6.1.76"	"duration"	"Week 6"	"durationWeek 6"	-0.224689964927044	0.216876148890759	0.337293394206503	0.832918298233749	0.0103526150537104	0.19590525696126	"abundance"	70	62
"X2.3.1.38"	"duration"	"Week 6"	"durationWeek 6"	-4.40549322803792	4.55856729228139	0.333833772188204	0.832918298233749	0.000476024625617982	0.0288151211835453	"prevalence"	70	65
"X3.1.3.4"	"duration"	"Week 6"	"durationWeek 6"	-6.06106453441011	6.25225688589765	0.332335544785863	0.832918298233749	0.00782723384512069	0.159230492437504	"prevalence"	70	67
